spot_name,region,richness,tags,summary,address,video_id,views,keywords
무량제주,위미,high,전통찻집,전통차와 떡이 어우러진 카페로 식후에 느긋하게 머무르기 좋은 곳이다.,일주동로 7747,n9pY_kfDFjY,985,위미 카페
미니 빵집,위미,low,베이커리,,,4C0jJRHLwS4,348,위미 카페
바가텔(Bagatelle),위미,mid,베이커리|브런치,빵집으로 소개되며 브런치 카페 추천 목록에 포함되어 있음.,,ZxF5pfMxZkU,410,위미 카페
벨라위미,위미,low,디저트|브런치,,,hr2LMohXHLI,75,위미 카페
보롬창고,위미,low,베이커리|디저트,,,hr2LMohXHLI,75,위미 카페
북타임,위미,high,,북카페로 독특한 책들을 비치해 책을 읽기 좋은 공간으로 소개된다.,위미중앙로 160,n9pY_kfDFjY,985,위미 카페
서연의 집,위미,low,,,,PtcwYfBzzmk,6040,위미 카페
서연의집,위미,low,,,,RLokG61RYgI,19,위미 카페
서연의집,위미,low,,,,9g3y8oWCfH4,19,위미 카페
수와래베이커리,위미,high,베이커리,소금빵이 맛있는 베이커리로 겉바속촉에 버터 풍미가 강한 곳. 포장 추천.,서귀포시 남원읍 일주동로 7747,y9JFN8yj-cw,1878,위미 카페
오뚜기 빵집,위미,high,베이커리,레트로 감성의 빵집으로 아침 영업을 하며 빵을 판매한다.,서귀포시 태위로 129,n9pY_kfDFjY,985,위미 카페
오뚜기빵집,위미,mid,베이커리,,서귀포시 남원읍 태위로 129,y9JFN8yj-cw,1878,위미 카페
와랑와랑,위미,mid,,,서귀포시 남원읍 위미중앙로300번길 28,y9JFN8yj-cw,1878,위미 카페
요미랑,위미,low,,,,SkcPPQSuut0,174,위미 카페
우미,위미,mid,,,서귀포시 남원읍 위미대성로 125-46,y9JFN8yj-cw,1878,위미 카페
우미,위미,low,,,,Gti1eFyHV6A,112,위미 카페
우미,위미,high,감성,감성적인 분위기와 직접 키운 감귤로 만든 감귤주스를 제공한다고 언급됨.,제주 서귀포시 남원읍 위미대성로 125-46(위미리 1119-1),MWhC-TDsBiw,278,위미 카페
우미,위미,high,베이커리|주차편함|디저트,"연못이 있는 넓은 공간과 데이트·가족 방문 추천. 케이크(라즈베리무스·치즈케이크·티라미수)와 귤 관련 음료를 추천 메뉴로 안내. 운영시간 수~월 10:00-18:00, 매주 화요일 휴무, 주차장 있음.",제주 서귀포시 남원읍 위미대성로 125-46,kKX_cUuhvwY,15433,위미 카페
우미 woomee,위미,high,오션뷰|베이커리,"통창 너머 귤밭과 야자수 뷰, 무드 있는 인테리어, 특색있는 시그니처 음료와 베이커리, 겨울철 귤따기 체험 가능. 주차장 완비, 영업시간과 휴무일 표기.",제주 서귀포시 남원읍 위미대성로 125-46,-cyJk_jqLTc,1447,서귀포 카페|위미 카페
위미리3760,위미,high,주차편함,사유지에 위치한 장소로 입장료 없이 관람 가능하며 주차장이 있음.,서귀포시 남원읍 위미리 3760,0-DljXiaSkI,7214,위미 카페
위미카페,위미,low,,,,WUKNrJtF4H4,164,위미 카페
위밋,위미,mid,,,서귀포시 남원읍 태위로 374,y9JFN8yj-cw,1878,위미 카페
위이 (WIEE),위미,low,감성,,,wUUNE3d-J8c,619,위미 카페
카페 위이 (wiee),위미,low,감성,,,ZDiNKnQ12nY,3288,위미 카페
카페Wiee (카페위이),위미,low,브런치|감성,,,Z4lgBysIkqw,981,위미 카페
카페서연의집,위미,low,오션뷰|감성,,,SRSevg6Zn3g,439,위미 카페
카페서연의집,위미,low,,,,idsAbYtXTYk,3220,위미 카페
카페우미,위미,low,감성,,,UBYJFRz6Kn0,172,위미 카페
카페이때,위미,low,디저트|브이|브런치,,,hr2LMohXHLI,75,위미 카페
,제주시내,low,브런치,,,vlv0C4pLC_Q,4791,제주 브런치 카페
Abebe Bakery,제주시내,low,베이커리,,,CnR3VjocDn0,175231,제주 여행|제주 카페|함덕 카페|제주시 카페|서귀포 카페|제주 디저트 카페|제주 조용한 카페
BYRONIC ESPRESSO LOUNGE,제주시내,mid,오션뷰|대형|디저트|브런치,"바다 바로 앞 3층 건물, 블랙 위주의 심플하고 세련된 인테리어. 푸딩과 말차아포가토(시그니처 메뉴)가 인기 메뉴로 소개됨.",,aTnYKnfq_9k,334,제주 대형카페
Cafe Tangerine,제주시내,low,브런치,,,ym3lcgr4PuE,1128,제주 브런치 카페
Camel Coffee Jeju,제주시내,low,,,,CnR3VjocDn0,175231,제주 여행|제주 카페|함덕 카페|제주시 카페|서귀포 카페|제주 디저트 카페|제주 조용한 카페
Ddosirang,제주시내,low,,,,CnR3VjocDn0,175231,제주 여행|제주 카페|함덕 카페|제주시 카페|서귀포 카페|제주 디저트 카페|제주 조용한 카페
Egattoc,제주시내,low,,,,CnR3VjocDn0,175231,제주 여행|제주 카페|함덕 카페|제주시 카페|서귀포 카페|제주 디저트 카페|제주 조용한 카페
Kiekee Coffee Stand,제주시내,low,오션뷰,,,CnR3VjocDn0,175231,제주 여행|제주 카페|함덕 카페|제주시 카페|서귀포 카페|제주 디저트 카페|제주 조용한 카페
LONGLIVE,제주시내,low,감성,,,6Z4K6gYAEMY,129085,제주 카페|협재 카페|월정리 카페|성산 카페|성산 맛집|제주시 카페|서귀포 카페|제주 오름|제주 감성 카페|제주 브런치 카페|제주 디저트 카페|제주 신상 카페
SUPUL,제주시내,low,,,,6Z4K6gYAEMY,129085,제주 카페|협재 카페|월정리 카페|성산 카페|성산 맛집|제주시 카페|서귀포 카페|제주 오름|제주 감성 카페|제주 브런치 카페|제주 디저트 카페|제주 신상 카페
Yuji Coffeeworks,제주시내,low,,,,CnR3VjocDn0,175231,제주 여행|제주 카페|함덕 카페|제주시 카페|서귀포 카페|제주 디저트 카페|제주 조용한 카페
n번째 또드랑 (또드랑),제주시내,low,감성,,,d51r3699SQw,74968,제주 카페|애월 카페|협재 카페|제주 감성 카페|제주 조용한 카페|김녕 카페
object,제주시내,low,,,,6Z4K6gYAEMY,129085,제주 카페|협재 카페|월정리 카페|성산 카페|성산 맛집|제주시 카페|서귀포 카페|제주 오름|제주 감성 카페|제주 브런치 카페|제주 디저트 카페|제주 신상 카페
rnr,제주시내,low,베이커리,,,AzdoJjn_cyA,10740,제주 베이커리 카페
감다살 LP카페,제주시내,low,감성,LP(레코드)를 즐길 수 있는 카페.,,d51r3699SQw,74968,제주 카페|애월 카페|협재 카페|제주 감성 카페|제주 조용한 카페|김녕 카페
고사리커피,제주시내,low,,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
공회당,제주시내,low,,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
귤메달하우스,제주시내,high,베이커리|주차편함,상큼한 감귤음료와 아이스크림을 제공하는 카페. 실내 스탠딩 테이블과 매장 밖 좌식 테이블이 있으며 매장 옆에 주차장이 있음.,제주 제주시 탑동로 17 1층,TYc5djLDFd8,6990,제주 카페|제주시 카페|제주 오션뷰 카페|제주 노을 카페
귤메달하우스,제주시내,low,애견동반,,,jMgha4YlVCA,4056,제주 애견동반 카페
그라나다 카페,제주시내,low,,,,KWkE3sKhwzI,6285,제주시 카페|제주 조용한 카페
그럼외도,제주시내,low,,,,BEy6jwOlsFE,363,제주 카페|서귀포 카페
그럼외도,제주시내,low,,,,KWkE3sKhwzI,6285,제주시 카페|제주 조용한 카페
그린루스카,제주시내,low,감성,,,u9-dt7hUvyA,32511,제주 감성 카페
그린루스카 카페,제주시내,low,,,,kq-2Fg1cvjw,76699,제주 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 조용한 카페|제주 노을 카페
글로시말차,제주시내,low,디저트,,,6f0lZPQ3ELI,1087,제주 여행|함덕 맛집
나모나모,제주시내,mid,오션뷰|베이커리|대형,"오션뷰, 직접 로스팅한 커피와 시그니처 디저트, 대형 베이커리 카페.",,qnqJzet9wjE,363,제주 대형카페
나무밑,제주시내,low,감성,,,UW55mzuTz7E,6133,서귀포 카페
내음커피바,제주시내,low,베이커리,,,fpX28QnAMN0,2973,제주 카페
내음커피바,제주시내,low,감성,,,UW55mzuTz7E,6133,서귀포 카페
네세서리,제주시내,low,,,,ZDiNKnQ12nY,3288,위미 카페
노바운더리,제주시내,low,대형,,,58_wpOEafMw,388,제주 대형카페
노티드,제주시내,low,베이커리,,,cJ4mNonRQcg,26899,제주 오션뷰 카페
농부의 믿는 구석,제주시내,low,,,,A1s23JHNd80,64728,조천 카페
다니쉬,제주시내,mid,베이커리,휘낭시에·까눌레 등 구움과자를 판매한다고 본문에 언급되어 있습니다.,,_dliUnIgFWU,4720,제주 베이커리 카페
다니쉬,제주시내,low,베이커리,,,w3Dc2nyb-jc,59,조천 카페
담소요,제주시내,low,오션뷰,,,B9gIcOKC_R8,275,제주 대형카페
델문도,제주시내,low,,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
듀포레,제주시내,high,오션뷰|감성,비행기가 눈앞에서 이륙하는 제주공항 근처의 오션뷰 감성 카페로 하늘과 바다 뷰를 즐길 수 있음.,제주시 서해안로 579,OkykNy9FB-w,197,제주 오션뷰 카페|제주 감성 카페
디싸이드온,제주시내,low,,,,Lh984bbTbHY,69,김녕 카페
디앤디파트먼트 (D&Department),제주시내,mid,로컬,제주공항 근처 탑동 지역에 있는 식당&카페로 소품과 빈티지 가구를 함께 구경할 수 있는 공간임.,,9fOckgMHJzA,781,대정 카페
런던베이글 뮤지엄,제주시내,low,베이커리,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
런던베이글뮤지엄,제주시내,low,베이커리,,,6Z4K6gYAEMY,129085,제주 카페|협재 카페|월정리 카페|성산 카페|성산 맛집|제주시 카페|서귀포 카페|제주 오름|제주 감성 카페|제주 브런치 카페|제주 디저트 카페|제주 신상 카페
런던베이글뮤지엄,제주시내,low,베이커리,,,f2KNsye7Ur8,159924,함덕 카페|월정리 카페|김녕 카페|세화 카페
레미콘,제주시내,mid,대형|베이커리,공간이 넓고 빵 종류가 다양하며 커피도 깔끔하다고 언급됨. 산책할 수 있는 공간이 있어 아이와 가기 좋음.,,avBz0xFhj5c,433,제주 대형카페
레미콘카페,제주시내,low,대형|베이커리|애견동반,,,a4Gct6ESJnY,5262,제주 베이커리 카페|제주 신상 카페
레이오버,제주시내,low,,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
레이지펌프,제주시내,low,,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
레크레,제주시내,high,대형|베이커리|루프탑|주차편함,"대형 베이커리카페로 내부·외부 조경과 넓은 좌석, 3층 루프탑에서 한라산과 바다 전망을 볼 수 있으며 주차공간이 넓음. 시그니처 메뉴(비엔나커피·블랙레크레 라떼·돌담 스무디)와 가격대가 본문에 명시됨.",제주시 신비마을 1길 54,87TXHA25k74,13212,제주 대형카페|제주 베이커리 카페
롤러코스트,제주시내,low,디저트,,,Gk8VgoFHByM,33490,김녕 카페
르917,제주시내,low,,,,ZDiNKnQ12nY,3288,위미 카페
릿,제주시내,high,브런치,"이국적인 이태원 스타일 브런치와 풀드포크 베네딕트, 후무스 & 사워도우 등 시그니처 메뉴가 소개되어 있음.",제주 제주시 복지로1길 13 1층,_uHCi4MXomw,9690,제주 브런치 카페
마농크로플 카페,제주시내,low,디저트|베이커리,,,d51r3699SQw,74968,제주 카페|애월 카페|협재 카페|제주 감성 카페|제주 조용한 카페|김녕 카페
마틸다,제주시내,low,,,,nFvyhzVDCJo,72185,김녕 카페
먹쿠슬낭카페,제주시내,high,,,제주특별자치도 제주시 오라로 24,VMBHxp4Pfk4,37677,월정리 카페|월정리 맛집
먹쿠슬랑,제주시내,low,,,,cJ4mNonRQcg,26899,제주 오션뷰 카페
메리앤커피,제주시내,high,브런치|베이커리|주차편함,"브런치류(계란핫도그, 토스트 등)와 커피를 가성비로 제공. 영업시간 10:30~20:00, 일요일 정기휴무.",제주시 가령골길 19,EJJU-8r7Hbk,7079,제주 브런치 카페
멜버즈,제주시내,low,브런치|주차편함,,,SccX6NYaOyg,623,제주 브런치 카페
멜버즈,제주시내,high,브런치|베이커리,"브런치와 디너가 모두 가능한 카페로 빵·파니니·샐러드 등 메뉴가 다양하며 메뉴별 가격이 본문에 명시되어 있음 (예: 잠봉뵈르 9.8, 파니니 14.5, 아메리카노 4.6). 쉐프 근무 시간에만 브런치·디너 제공하고 일부 메뉴는 빨리 매진된다는 안내가 있음.",제주시 노형동 716,SrgxsYf6ytA,1150,제주 브런치 카페
모아시,제주시내,low,감성,,,nK1xhWQmYRQ,2072,제주 신상 카페
모찌마루,제주시내,high,디저트|베이커리,"영업시간 9시~18시, 과일모찌 등 디저트류를 포장 판매하며 제주여행 선물용으로 개별포장·박스포장 제공.",제주 제주시 용담이동 1564,-rN6uuWRaYc,3384,제주 디저트 카페
못(MOAT)카페,제주시내,low,,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
무드제주,제주시내,low,감성,소품샵 무드제주 방문이 언급되어 감성적인 분위기가 강조됨.,,6f0lZPQ3ELI,1087,제주 여행|함덕 맛집
무드제주 MOOD JEJU,제주시내,low,,,,kq-2Fg1cvjw,76699,제주 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 조용한 카페|제주 노을 카페
무로이,제주시내,low,,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
무상찻집,제주시내,low,전통찻집,,,UW55mzuTz7E,6133,서귀포 카페
무상찻집,제주시내,mid,,말차라떼 + 딸기라떼가 소개되어 있습니다.,,_dliUnIgFWU,4720,제주 베이커리 카페
무슈부부커피스탠드 관덕점,제주시내,mid,감성,"모든 에스프레소 메뉴에 위스키를 추가할 수 있고, 관덕정 바로 앞에 있어 주변 가게와 소품샵 구경하기 좋음.",,_QD6YtZOt7o,3406,애월 포토존
무히어,제주시내,low,,,,j6WtrfwXElE,39764,제주 신상 카페
미쁜제과,제주시내,low,베이커리|오션뷰,,,wGtqamp6Q6Q,1752,제주시 포토존|서귀포 포토존
미티뽀 티하우스,제주시내,low,전통찻집|감성,,,UW55mzuTz7E,6133,서귀포 카페
바사그미,제주시내,low,,,,P5RW_ZRplxA,4808,제주 감성 카페
바이러닉,제주시내,low,,,,cJ4mNonRQcg,26899,제주 오션뷰 카페
바이러닉,제주시내,low,오션뷰,,,98yJXHTBwOU,5101,제주 오션뷰 카페|제주 대형카페|제주 베이커리 카페|제주 노을 카페
바이러닉 에스프레소 바 제주점,제주시내,low,오션뷰|대형,,,uMOtXDISQMc,2404,제주 대형카페
바이못,제주시내,low,감성,,,UW55mzuTz7E,6133,서귀포 카페
베릴,제주시내,low,,,,M3nijojdm0o,96467,제주 카페|한림 카페|함덕 카페|월정리 카페|성산 카페|중문 카페|제주시 카페|서귀포 카페|제주 감성 카페|제주 대형카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
베이커블,제주시내,high,베이커리|디저트,에그타르트를 판매하며 따뜻할 때 먹으면 겉바속촉을 즐길 수 있다.,제주 제주시 노형7길 9-5 라니빌1층 상가,zlCoh0tY0JY,18591,협재 맛집|제주 디저트 카페
베이커블,제주시내,low,베이커리,,,xuaHb2CApn4,19035,제주시 카페|서귀포 카페
베이커블,제주시내,mid,베이커리,"에그타르트, 말차타르트 등 타르트류와 빵을 소개하는 베이커리 카페.",,9W7aIWWmeCY,6034,제주 베이커리 카페
